SG_UF,DT_SIN_PRI,count
AC,2020-11-24,12
AC,2020-11-25,12
AC,2020-11-26,8
AC,2020-11-27,10
AC,2020-11-28,9
AC,2020-11-29,9
AC,2020-11-30,8
AC,2020-12-01,17
AC,2020-12-02,12
AC,2020-12-03,11
AC,2020-12-04,8
AC,2020-12-07,10
AL,2020-10-10,23
AL,2020-10-11,15
AL,2020-10-12,19
AL,2020-10-13,15
AL,2020-10-14,23
AL,2020-10-15,17
AL,2020-10-16,25
AL,2020-10-17,18
AL,2020-10-18,22
AL,2020-10-19,10
AL,2020-10-20,28
AL,2020-10-21,23
AL,2020-10-22,25
AL,2020-10-23,14
AL,2020-10-24,17
AL,2020-10-25,16
AL,2020-10-26,12
AL,2020-10-27,19
AL,2020-10-28,13
AL,2020-10-29,13
AL,2020-10-30,13
AL,2020-10-31,12
AL,2020-11-01,30
AL,2020-11-02,23
AL,2020-11-03,18
AL,2020-11-04,13
AL,2020-11-05,17
AL,2020-11-06,11
AL,2020-11-07,14
AL,2020-11-08,16
AL,2020-11-09,23
AL,2020-11-10,22
AL,2020-11-11,19
AL,2020-11-12,26
AL,2020-11-13,20
AL,2020-11-14,23
AL,2020-11-15,30
AL,2020-11-16,26
AL,2020-11-17,24
AL,2020-11-18,31
AL,2020-11-19,38
AL,2020-11-20,37
AL,2020-11-21,30
AL,2020-11-22,38
AL,2020-11-23,30
AL,2020-11-24,23
AL,2020-11-25,33
AL,2020-11-26,34
AL,2020-11-27,43
AL,2020-11-28,30
AL,2020-11-29,39
AL,2020-11-30,41
AL,2020-12-01,63
AL,2020-12-02,36
AL,2020-12-03,40
AL,2020-12-04,42
AL,2020-12-05,39
AL,2020-12-06,30
AL,2020-12-07,29
AL,2020-12-08,49
AL,2020-12-09,27
AM,2020-10-08,41
AM,2020-10-09,66
AM,2020-10-10,112
AM,2020-10-11,42
AM,2020-10-12,59
AM,2020-10-13,46
AM,2020-10-14,48
AM,2020-10-15,80
AM,2020-10-16,49
AM,2020-10-17,56
AM,2020-10-19,69
AM,2020-10-20,116
AM,2020-10-21,63
AM,2020-10-22,56
AM,2020-10-23,46
AM,2020-10-24,39
AM,2020-10-25,78
AM,2020-10-26,62
AM,2020-10-28,50
AM,2020-10-29,47
AM,2020-10-30,68
AM,2020-10-31,31
AM,2020-11-02,57
AM,2020-11-03,42
AM,2020-11-04,46
AM,2020-11-05,66
AM,2020-11-06,57
AM,2020-11-07,44
AM,2020-11-08,44
AM,2020-11-09,48
AM,2020-11-11,57
AM,2020-11-12,54
AM,2020-11-13,58
AM,2020-11-14,64
AM,2020-11-15,97
AM,2020-11-16,74
AM,2020-11-17,70
AM,2020-11-18,49
AM,2020-11-19,48
AM,2020-11-20,97
AM,2020-11-21,51
AM,2020-11-22,56
AM,2020-11-23,61
AM,2020-11-24,61
AM,2020-11-26,44
AM,2020-11-27,57
AM,2020-11-28,52
AM,2020-11-29,67
AM,2020-11-30,85
AM,2020-12-01,141
AM,2020-12-02,70
AM,2020-12-03,69
AM,2020-12-04,89
AM,2020-12-05,87
AM,2020-12-06,73
AM,2020-12-07,81
AM,2020-12-08,90
AM,2020-12-29,223
AP,2020-10-07,7
AP,2020-10-08,6
AP,2020-10-09,5
AP,2020-10-10,9
AP,2020-10-11,7
AP,2020-10-12,12
AP,2020-10-13,7
AP,2020-10-14,8
AP,2020-10-15,19
AP,2020-10-16,5
AP,2020-10-17,9
AP,2020-10-18,13
AP,2020-10-19,13
AP,2020-10-20,12
AP,2020-10-21,15
AP,2020-10-22,10
AP,2020-10-23,15
AP,2020-10-24,9
AP,2020-10-25,14
AP,2020-10-26,21
AP,2020-10-27,12
AP,2020-10-28,14
AP,2020-10-29,19
AP,2020-10-30,11
AP,2020-10-31,11
AP,2020-11-01,27
AP,2020-11-02,11
AP,2020-11-03,14
AP,2020-11-04,11
AP,2020-11-05,11
AP,2020-11-06,13
AP,2020-11-07,8
AP,2020-11-08,15
AP,2020-11-09,12
AP,2020-11-10,17
AP,2020-11-11,7
AP,2020-11-12,4
AP,2020-11-13,5
AP,2020-11-14,13
AP,2020-11-15,23
AP,2020-11-16,14
AP,2020-11-17,12
AP,2020-11-18,11
AP,2020-11-19,16
AP,2020-11-20,27
AP,2020-11-21,12
AP,2020-11-22,11
AP,2020-11-23,12
AP,2020-11-24,9
AP,2020-11-25,10
AP,2020-11-26,16
AP,2020-11-27,15
AP,2020-11-28,18
AP,2020-11-30,24
BA,2020-10-08,98
BA,2020-10-10,133
BA,2020-10-11,102
BA,2020-10-12,122
BA,2020-10-13,112
BA,2020-10-14,118
BA,2020-10-15,153
BA,2020-10-16,111
BA,2020-10-17,112
BA,2020-10-19,107
BA,2020-10-20,114
BA,2020-10-21,103
BA,2020-10-22,102
BA,2020-10-24,69
BA,2020-10-26,93
BA,2020-10-27,110
BA,2020-10-30,92
BA,2020-10-31,83
BA,2020-11-01,115
BA,2020-11-03,97
BA,2020-11-04,113
BA,2020-11-05,114
BA,2020-11-06,88
BA,2020-11-07,123
BA,2020-11-08,127
BA,2020-11-09,102
BA,2020-11-10,148
BA,2020-11-12,128
BA,2020-11-13,129
BA,2020-11-14,120
BA,2020-11-15,165
BA,2020-11-16,173
BA,2020-11-18,141
BA,2020-11-20,202
BA,2020-11-21,123
BA,2020-11-22,126
BA,2020-11-23,155
BA,2020-11-24,179
BA,2020-11-25,177
BA,2020-11-26,152
BA,2020-11-27,129
BA,2020-11-28,140
BA,2020-11-29,127
BA,2020-12-01,282
BA,2020-12-02,177
BA,2020-12-03,182
BA,2020-12-04,204
BA,2020-12-05,170
BA,2020-12-06,181
BA,2020-12-07,160
BA,2020-12-08,197
BA,2020-12-09,160
BA,2020-12-10,194
CE,2020-10-10,94
CE,2020-10-11,103
CE,2020-10-12,100
CE,2020-10-14,102
CE,2020-10-15,110
CE,2020-10-17,83
CE,2020-10-18,113
CE,2020-10-19,90
CE,2020-10-20,108
CE,2020-10-21,96
CE,2020-10-22,101
CE,2020-10-23,82
CE,2020-10-24,93
CE,2020-10-25,117
CE,2020-10-26,103
CE,2020-10-27,111
CE,2020-10-28,100
CE,2020-10-29,96
CE,2020-10-30,82
CE,2020-10-31,92
CE,2020-11-01,136
CE,2020-11-02,96
CE,2020-11-03,98
CE,2020-11-04,94
CE,2020-11-05,94
CE,2020-11-06,82
CE,2020-11-07,80
CE,2020-11-08,87
CE,2020-11-09,112
CE,2020-11-10,144
CE,2020-11-11,94
CE,2020-11-12,81
CE,2020-11-13,93
CE,2020-11-14,96
CE,2020-11-15,100
CE,2020-11-16,114
CE,2020-11-18,113
CE,2020-11-19,109
CE,2020-11-20,134
CE,2020-11-21,78
CE,2020-11-22,113
CE,2020-11-23,122
CE,2020-11-24,94
CE,2020-11-25,109
CE,2020-11-26,100
CE,2020-11-27,93
CE,2020-11-28,100
CE,2020-11-29,72
CE,2020-11-30,144
CE,2020-12-01,142
CE,2020-12-02,112
CE,2020-12-03,94
CE,2020-12-04,103
CE,2020-12-05,118
CE,2020-12-06,90
CE,2020-12-07,123
CE,2020-12-08,120
CE,2020-12-09,117
CE,2020-12-11,107
CE,2020-12-17,115
CE,2020-12-25,131
CE,2020-12-28,106
DF,2020-01-18,1
DF,2020-10-09,65
DF,2020-10-10,84
DF,2020-10-11,49
DF,2020-10-13,48
DF,2020-10-14,60
DF,2020-10-15,74
DF,2020-10-16,45
DF,2020-10-17,67
DF,2020-10-18,50
DF,2020-10-19,54
DF,2020-10-20,69
DF,2020-10-21,42
DF,2020-10-22,42
DF,2020-10-23,37
DF,2020-10-24,42
DF,2020-10-25,51
DF,2020-10-27,54
DF,2020-10-28,40
DF,2020-10-29,39
DF,2020-10-30,49
DF,2020-10-31,30
DF,2020-11-01,67
DF,2020-11-02,54
DF,2020-11-03,47
DF,2020-11-04,50
DF,2020-11-05,46
DF,2020-11-06,44
DF,2020-11-07,60
DF,2020-11-08,40
DF,2020-11-10,69
DF,2020-11-11,53
DF,2020-11-12,49
DF,2020-11-13,56
DF,2020-11-14,52
DF,2020-11-15,67
DF,2020-11-16,56
DF,2020-11-17,56
DF,2020-11-18,57
DF,2020-11-19,50
DF,2020-11-20,94
DF,2020-11-21,48
DF,2020-11-22,46
DF,2020-11-23,57
DF,2020-11-24,55
DF,2020-11-25,60
DF,2020-11-26,59
DF,2020-11-27,48
DF,2020-11-28,49
DF,2020-11-29,62
DF,2020-11-30,57
DF,2020-12-01,123
DF,2020-12-02,62
DF,2020-12-03,60
DF,2020-12-04,55
DF,2020-12-05,59
DF,2020-12-06,59
DF,2020-12-07,63
DF,2020-12-08,58
ES,2020-10-07,27
ES,2020-10-08,38
ES,2020-10-09,38
ES,2020-10-10,47
ES,2020-10-11,38
ES,2020-10-12,31
ES,2020-10-13,31
ES,2020-10-14,32
ES,2020-10-15,38
ES,2020-10-16,31
ES,2020-10-17,22
ES,2020-10-18,31
ES,2020-10-19,33
ES,2020-10-20,42
ES,2020-10-21,33
ES,2020-10-22,36
ES,2020-10-23,29
ES,2020-10-24,29
ES,2020-10-25,39
ES,2020-10-26,37
ES,2020-10-27,40
ES,2020-10-28,39
ES,2020-10-29,31
ES,2020-10-30,24
ES,2020-10-31,33
ES,2020-11-01,49
ES,2020-11-02,36
ES,2020-11-03,35
ES,2020-11-04,37
ES,2020-11-05,42
ES,2020-11-06,46
ES,2020-11-07,33
ES,2020-11-08,40
ES,2020-11-09,47
ES,2020-11-10,37
ES,2020-11-11,35
ES,2020-11-12,35
ES,2020-11-13,29
ES,2020-11-14,35
ES,2020-11-15,45
ES,2020-11-16,40
ES,2020-11-17,43
ES,2020-11-18,31
ES,2020-11-19,39
ES,2020-11-20,39
ES,2020-11-21,31
ES,2020-11-22,41
ES,2020-11-23,45
ES,2020-11-24,43
ES,2020-11-25,45
ES,2020-11-26,43
ES,2020-11-27,45
ES,2020-11-28,29
ES,2020-11-29,29
ES,2020-11-30,37
ES,2020-12-01,65
ES,2020-12-02,49
ES,2020-12-03,41
ES,2020-12-04,47
ES,2020-12-05,45
ES,2020-12-06,47
GO,2020-10-09,109
GO,2020-10-10,182
GO,2020-10-11,88
GO,2020-10-12,116
GO,2020-10-13,108
GO,2020-10-14,92
GO,2020-10-15,111
GO,2020-10-16,113
GO,2020-10-17,83
GO,2020-10-18,78
GO,2020-10-19,90
GO,2020-10-20,127
GO,2020-10-21,63
GO,2020-10-22,72
GO,2020-10-23,79
GO,2020-10-24,53
GO,2020-10-25,75
GO,2020-10-26,75
GO,2020-10-27,58
GO,2020-10-28,69
GO,2020-10-29,65
GO,2020-10-30,77
GO,2020-10-31,46
GO,2020-11-01,128
GO,2020-11-02,84
GO,2020-11-03,69
GO,2020-11-04,67
GO,2020-11-05,74
GO,2020-11-06,83
GO,2020-11-07,75
GO,2020-11-08,67
GO,2020-11-09,85
GO,2020-11-10,92
GO,2020-11-11,61
GO,2020-11-12,64
GO,2020-11-13,50
GO,2020-11-14,69
GO,2020-11-15,88
GO,2020-11-16,84
GO,2020-11-17,64
GO,2020-11-18,64
GO,2020-11-19,83
GO,2020-11-20,97
GO,2020-11-21,72
GO,2020-11-22,80
GO,2020-11-23,92
GO,2020-11-24,50
GO,2020-11-25,79
GO,2020-11-26,63
GO,2020-11-27,75
GO,2020-11-28,78
GO,2020-11-29,67
GO,2020-11-30,76
GO,2020-12-01,146
GO,2020-12-02,88
GO,2020-12-03,84
GO,2020-12-04,85
GO,2020-12-05,86
GO,2020-12-06,65
GO,2020-12-07,81
GO,2020-12-08,61
GO,2020-12-16,83
MA,2020-10-07,9
MA,2020-10-08,15
MA,2020-10-09,12
MA,2020-10-10,23
MA,2020-10-11,12
MA,2020-10-12,11
MA,2020-10-13,10
MA,2020-10-14,10
MA,2020-10-15,21
MA,2020-10-16,10
MA,2020-10-17,14
MA,2020-10-18,17
MA,2020-10-19,21
MA,2020-10-20,34
MA,2020-10-21,3
MA,2020-10-22,12
MA,2020-10-23,10
MA,2020-10-24,11
MA,2020-10-25,24
MA,2020-10-26,13
MA,2020-10-28,11
MA,2020-10-29,9
MA,2020-10-30,17
MA,2020-10-31,3
MA,2020-11-01,37
MA,2020-11-02,19
MA,2020-11-03,19
MA,2020-11-04,11
MA,2020-11-05,21
MA,2020-11-06,15
MA,2020-11-07,14
MA,2020-11-08,21
MA,2020-11-09,16
MA,2020-11-10,27
MA,2020-11-11,9
MA,2020-11-12,12
MA,2020-11-13,13
MA,2020-11-14,22
MA,2020-11-15,30
MA,2020-11-16,18
MA,2020-11-17,15
MA,2020-11-18,16
MA,2020-11-19,18
MA,2020-11-20,43
MA,2020-11-21,15
MA,2020-11-23,17
MA,2020-11-24,8
MA,2020-11-25,22
MA,2020-11-26,8
MA,2020-11-27,16
MA,2020-11-28,17
MA,2020-11-29,18
MA,2020-11-30,26
MA,2020-12-02,14
MA,2020-12-03,11
MA,2020-12-04,24
MA,2020-12-05,20
MA,2020-12-07,10
MG,2020-10-09,362
MG,2020-10-10,399
MG,2020-10-11,291
MG,2020-10-13,305
MG,2020-10-14,270
MG,2020-10-15,343
MG,2020-10-16,315
MG,2020-10-17,277
MG,2020-10-18,277
MG,2020-10-19,256
MG,2020-10-20,339
MG,2020-10-21,263
MG,2020-10-22,280
MG,2020-10-23,305
MG,2020-10-24,302
MG,2020-10-26,325
MG,2020-10-28,268
MG,2020-10-29,241
MG,2020-10-30,276
MG,2020-10-31,268
MG,2020-11-01,422
MG,2020-11-02,311
MG,2020-11-03,339
MG,2020-11-04,342
MG,2020-11-05,347
MG,2020-11-06,356
MG,2020-11-07,371
MG,2020-11-08,366
MG,2020-11-09,435
MG,2020-11-11,357
MG,2020-11-12,383
MG,2020-11-13,421
MG,2020-11-14,415
MG,2020-11-15,429
MG,2020-11-16,453
MG,2020-11-17,409
MG,2020-11-18,430
MG,2020-11-19,462
MG,2020-11-20,615
MG,2020-11-22,473
MG,2020-11-23,468
MG,2020-11-24,468
MG,2020-11-25,499
MG,2020-11-26,473
MG,2020-11-27,507
MG,2020-11-28,448
MG,2020-11-29,426
MG,2020-11-30,659
MG,2020-12-01,729
MG,2020-12-02,543
MG,2020-12-03,526
MG,2020-12-04,567
MG,2020-12-05,533
MG,2020-12-06,512
MG,2020-12-07,526
MG,2020-12-08,502
MG,2020-12-09,506
MG,2020-12-13,510
MG,2020-12-19,479
MG,2020-12-31,570
MS,2020-10-10,71
MS,2020-10-11,53
MS,2020-10-12,46
MS,2020-10-13,60
MS,2020-10-14,50
MS,2020-10-15,43
MS,2020-10-16,52
MS,2020-10-17,39
MS,2020-10-18,38
MS,2020-10-19,43
MS,2020-10-20,61
MS,2020-10-21,39
MS,2020-10-22,34
MS,2020-10-23,53
MS,2020-10-24,36
MS,2020-10-25,34
MS,2020-10-26,38
MS,2020-10-27,31
MS,2020-10-28,42
MS,2020-10-29,28
MS,2020-10-30,54
MS,2020-10-31,29
MS,2020-11-01,65
MS,2020-11-02,37
MS,2020-11-03,41
MS,2020-11-04,62
MS,2020-11-05,50
MS,2020-11-06,46
MS,2020-11-07,53
MS,2020-11-08,52
MS,2020-11-09,87
MS,2020-11-10,75
MS,2020-11-11,61
MS,2020-11-12,66
MS,2020-11-13,75
MS,2020-11-14,82
MS,2020-11-15,106
MS,2020-11-16,94
MS,2020-11-17,91
MS,2020-11-18,93
MS,2020-11-19,82
MS,2020-11-20,140
MS,2020-11-21,91
MS,2020-11-22,94
MS,2020-11-23,99
MS,2020-11-24,102
MS,2020-11-25,136
MS,2020-11-26,109
MS,2020-11-27,116
MS,2020-11-28,107
MS,2020-11-29,100
MS,2020-11-30,118
MS,2020-12-01,181
MS,2020-12-02,104
MS,2020-12-03,108
MS,2020-12-04,108
MS,2020-12-05,114
MS,2020-12-06,106
MS,2020-12-07,111
MS,2020-12-08,108
MS,2020-12-09,63
MT,2020-10-09,49
MT,2020-10-10,80
MT,2020-10-11,28
MT,2020-10-12,33
MT,2020-10-13,40
MT,2020-10-14,42
MT,2020-10-16,38
MT,2020-10-17,33
MT,2020-10-18,36
MT,2020-10-19,41
MT,2020-10-20,51
MT,2020-10-21,23
MT,2020-10-22,30
MT,2020-10-23,25
MT,2020-10-24,34
MT,2020-10-25,35
MT,2020-10-26,26
MT,2020-10-27,22
MT,2020-10-28,24
MT,2020-10-29,23
MT,2020-10-31,25
MT,2020-11-01,49
MT,2020-11-02,36
MT,2020-11-03,40
MT,2020-11-04,35
MT,2020-11-05,45
MT,2020-11-06,48
MT,2020-11-07,18
MT,2020-11-08,23
MT,2020-11-09,41
MT,2020-11-10,70
MT,2020-11-11,31
MT,2020-11-12,24
MT,2020-11-13,46
MT,2020-11-14,26
MT,2020-11-15,46
MT,2020-11-16,44
MT,2020-11-17,41
MT,2020-11-18,50
MT,2020-11-19,33
MT,2020-11-20,72
MT,2020-11-21,38
MT,2020-11-22,46
MT,2020-11-23,49
MT,2020-11-24,43
MT,2020-11-25,52
MT,2020-11-26,47
MT,2020-11-27,61
MT,2020-11-28,59
MT,2020-11-29,33
MT,2020-11-30,74
MT,2020-12-01,93
MT,2020-12-02,53
MT,2020-12-03,50
MT,2020-12-04,75
MT,2020-12-05,60
MT,2020-12-06,65
MT,2020-12-07,61
MT,2020-12-08,60
MT,2020-12-09,50
PA,2020-10-09,52
PA,2020-10-10,133
PA,2020-10-11,57
PA,2020-10-12,56
PA,2020-10-13,63
PA,2020-10-14,57
PA,2020-10-15,79
PA,2020-10-16,46
PA,2020-10-17,57
PA,2020-10-18,73
PA,2020-10-19,82
PA,2020-10-20,109
PA,2020-10-21,47
PA,2020-10-22,70
PA,2020-10-23,66
PA,2020-10-24,59
PA,2020-10-25,64
PA,2020-10-26,69
PA,2020-10-27,57
PA,2020-10-28,65
PA,2020-10-29,44
PA,2020-10-30,79
PA,2020-10-31,44
PA,2020-11-01,102
PA,2020-11-02,57
PA,2020-11-03,51
PA,2020-11-04,55
PA,2020-11-05,83
PA,2020-11-06,54
PA,2020-11-07,65
PA,2020-11-08,86
PA,2020-11-09,58
PA,2020-11-10,124
PA,2020-11-11,40
PA,2020-11-12,55
PA,2020-11-13,66
PA,2020-11-14,47
PA,2020-11-15,75
PA,2020-11-16,60
PA,2020-11-17,51
PA,2020-11-18,57
PA,2020-11-19,45
PA,2020-11-20,118
PA,2020-11-21,63
PA,2020-11-22,65
PA,2020-11-23,64
PA,2020-11-24,53
PA,2020-11-25,72
PA,2020-11-26,64
PA,2020-11-27,52
PA,2020-11-28,80
PA,2020-11-29,74
PA,2020-11-30,78
PA,2020-12-01,129
PA,2020-12-02,54
PA,2020-12-03,60
PA,2020-12-04,58
PA,2020-12-05,97
PA,2020-12-06,55
PA,2020-12-07,77
PA,2020-12-08,74
PA,2020-12-09,77
PA,2020-12-19,66
PB,2020-10-08,56
PB,2020-10-09,43
PB,2020-10-10,94
PB,2020-10-11,33
PB,2020-10-12,44
PB,2020-10-13,53
PB,2020-10-14,61
PB,2020-10-15,65
PB,2020-10-16,44
PB,2020-10-17,38
PB,2020-10-18,78
PB,2020-10-19,58
PB,2020-10-20,77
PB,2020-10-21,41
PB,2020-10-22,52
PB,2020-10-23,47
PB,2020-10-24,47
PB,2020-10-25,41
PB,2020-10-26,56
PB,2020-10-27,50
PB,2020-10-28,60
PB,2020-10-29,42
PB,2020-10-30,52
PB,2020-10-31,50
PB,2020-11-01,83
PB,2020-11-02,59
PB,2020-11-03,57
PB,2020-11-04,44
PB,2020-11-05,62
PB,2020-11-06,63
PB,2020-11-07,33
PB,2020-11-08,59
PB,2020-11-09,40
PB,2020-11-10,64
PB,2020-11-11,36
PB,2020-11-12,57
PB,2020-11-13,41
PB,2020-11-14,65
PB,2020-11-15,73
PB,2020-11-16,61
PB,2020-11-17,71
PB,2020-11-18,69
PB,2020-11-19,62
PB,2020-11-20,76
PB,2020-11-21,62
PB,2020-11-22,79
PB,2020-11-23,79
PB,2020-11-24,50
PB,2020-11-25,79
PB,2020-11-26,50
PB,2020-11-27,57
PB,2020-11-28,43
PB,2020-11-29,53
PB,2020-11-30,77
PB,2020-12-01,92
PB,2020-12-02,80
PB,2020-12-03,50
PB,2020-12-04,62
PB,2020-12-05,60
PB,2020-12-06,55
PB,2020-12-07,67
PB,2020-12-08,52
PB,2020-12-09,60
PE,2020-10-08,86
PE,2020-10-10,129
PE,2020-10-11,104
PE,2020-10-13,141
PE,2020-10-14,128
PE,2020-10-16,139
PE,2020-10-17,127
PE,2020-10-18,142
PE,2020-10-21,135
PE,2020-10-22,147
PE,2020-10-23,134
PE,2020-10-24,110
PE,2020-10-25,155
PE,2020-10-26,138
PE,2020-10-27,132
PE,2020-10-29,131
PE,2020-10-30,172
PE,2020-10-31,123
PE,2020-11-01,214
PE,2020-11-02,153
PE,2020-11-03,150
PE,2020-11-04,156
PE,2020-11-05,132
PE,2020-11-06,136
PE,2020-11-07,104
PE,2020-11-08,134
PE,2020-11-09,150
PE,2020-11-10,190
PE,2020-11-12,149
PE,2020-11-13,138
PE,2020-11-14,132
PE,2020-11-15,155
PE,2020-11-17,141
PE,2020-11-18,178
PE,2020-11-19,142
PE,2020-11-20,235
PE,2020-11-21,129
PE,2020-11-22,158
PE,2020-11-23,146
PE,2020-11-24,134
PE,2020-11-25,163
PE,2020-11-27,157
PE,2020-11-28,151
PE,2020-11-29,110
PE,2020-11-30,176
PE,2020-12-01,231
PE,2020-12-02,157
PE,2020-12-03,145
PE,2020-12-04,157
PE,2020-12-05,179
PE,2020-12-06,143
PE,2020-12-07,153
PE,2020-12-08,162
PE,2020-12-09,152
PE,2020-12-10,204
PE,2020-12-19,153
PE,2020-12-28,179
PI,2020-10-08,34
PI,2020-10-09,45
PI,2020-10-10,56
PI,2020-10-11,33
PI,2020-10-12,54
PI,2020-10-13,41
PI,2020-10-14,32
PI,2020-10-15,39
PI,2020-10-16,34
PI,2020-10-17,34
PI,2020-10-18,31
PI,2020-10-19,34
PI,2020-10-20,53
PI,2020-10-21,28
PI,2020-10-22,27
PI,2020-10-23,41
PI,2020-10-24,34
PI,2020-10-25,40
PI,2020-10-26,26
PI,2020-10-27,30
PI,2020-10-28,35
PI,2020-10-29,23
PI,2020-10-30,33
PI,2020-10-31,21
PI,2020-11-01,58
PI,2020-11-02,34
PI,2020-11-03,35
PI,2020-11-04,30
PI,2020-11-05,36
PI,2020-11-06,19
PI,2020-11-07,33
PI,2020-11-08,29
PI,2020-11-09,30
PI,2020-11-10,44
PI,2020-11-11,21
PI,2020-11-12,22
PI,2020-11-13,32
PI,2020-11-14,30
PI,2020-11-15,39
PI,2020-11-16,34
PI,2020-11-17,38
PI,2020-11-18,26
PI,2020-11-19,40
PI,2020-11-20,57
PI,2020-11-21,28
PI,2020-11-22,28
PI,2020-11-23,23
PI,2020-11-24,32
PI,2020-11-25,40
PI,2020-11-26,21
PI,2020-11-27,29
PI,2020-11-28,30
PI,2020-11-29,20
PI,2020-11-30,44
PI,2020-12-01,67
PI,2020-12-02,31
PI,2020-12-03,26
PI,2020-12-04,20
PI,2020-12-05,41
PI,2020-12-06,22
PI,2020-12-08,40
PR,2020-10-09,220
PR,2020-10-11,165
PR,2020-10-12,210
PR,2020-10-13,213
PR,2020-10-14,185
PR,2020-10-15,214
PR,2020-10-16,213
PR,2020-10-17,208
PR,2020-10-18,201
PR,2020-10-19,197
PR,2020-10-20,254
PR,2020-10-21,197
PR,2020-10-22,199
PR,2020-10-23,191
PR,2020-10-24,165
PR,2020-10-25,191
PR,2020-10-26,218
PR,2020-10-27,199
PR,2020-10-28,214
PR,2020-10-29,201
PR,2020-10-30,211
PR,2020-10-31,171
PR,2020-11-01,305
PR,2020-11-03,268
PR,2020-11-04,241
PR,2020-11-05,262
PR,2020-11-06,298
PR,2020-11-07,293
PR,2020-11-08,340
PR,2020-11-09,307
PR,2020-11-10,429
PR,2020-11-11,346
PR,2020-11-12,336
PR,2020-11-13,368
PR,2020-11-14,353
PR,2020-11-15,398
PR,2020-11-16,378
PR,2020-11-17,340
PR,2020-11-18,357
PR,2020-11-19,352
PR,2020-11-20,513
PR,2020-11-21,325
PR,2020-11-22,382
PR,2020-11-23,433
PR,2020-11-25,386
PR,2020-11-26,359
PR,2020-11-27,433
PR,2020-11-28,345
PR,2020-11-29,329
PR,2020-11-30,482
PR,2020-12-01,506
PR,2020-12-02,341
PR,2020-12-03,359
PR,2020-12-04,362
PR,2020-12-05,365
PR,2020-12-06,331
PR,2020-12-07,422
PR,2020-12-08,370
PR,2020-12-09,365
PR,2020-12-10,424
PR,2020-12-12,362
PR,2020-12-15,301
RJ,2020-10-09,252
RJ,2020-10-11,247
RJ,2020-10-12,252
RJ,2020-10-13,283
RJ,2020-10-14,251
RJ,2020-10-15,322
RJ,2020-10-16,291
RJ,2020-10-17,231
RJ,2020-10-18,255
RJ,2020-10-19,260
RJ,2020-10-20,406
RJ,2020-10-21,262
RJ,2020-10-22,270
RJ,2020-10-23,277
RJ,2020-10-24,245
RJ,2020-10-25,326
RJ,2020-10-26,309
RJ,2020-10-27,298
RJ,2020-10-28,339
RJ,2020-10-29,332
RJ,2020-10-30,396
RJ,2020-10-31,241
RJ,2020-11-01,504
RJ,2020-11-02,368
RJ,2020-11-03,368
RJ,2020-11-04,333
RJ,2020-11-05,437
RJ,2020-11-06,409
RJ,2020-11-07,411
RJ,2020-11-08,410
RJ,2020-11-09,465
RJ,2020-11-10,567
RJ,2020-11-11,479
RJ,2020-11-12,460
RJ,2020-11-13,474
RJ,2020-11-14,456
RJ,2020-11-15,551
RJ,2020-11-17,460
RJ,2020-11-18,534
RJ,2020-11-19,543
RJ,2020-11-20,747
RJ,2020-11-21,523
RJ,2020-11-22,504
RJ,2020-11-23,636
RJ,2020-11-24,499
RJ,2020-11-25,649
RJ,2020-11-26,591
RJ,2020-11-27,563
RJ,2020-11-28,574
RJ,2020-11-29,484
RJ,2020-12-01,981
RJ,2020-12-02,664
RJ,2020-12-03,585
RJ,2020-12-04,558
RJ,2020-12-05,614
RJ,2020-12-06,569
RJ,2020-12-07,601
RJ,2020-12-08,595
RJ,2020-12-09,587
RN,2020-10-08,21
RN,2020-10-09,19
RN,2020-10-10,23
RN,2020-10-11,18
RN,2020-10-12,23
RN,2020-10-13,15
RN,2020-10-14,20
RN,2020-10-15,16
RN,2020-10-16,15
RN,2020-10-17,24
RN,2020-10-18,15
RN,2020-10-19,15
RN,2020-10-20,30
RN,2020-10-21,22
RN,2020-10-22,20
RN,2020-10-23,26
RN,2020-10-24,15
RN,2020-10-25,20
RN,2020-10-26,18
RN,2020-10-27,17
RN,2020-10-28,15
RN,2020-10-29,21
RN,2020-10-30,28
RN,2020-10-31,24
RN,2020-11-01,31
RN,2020-11-02,25
RN,2020-11-03,31
RN,2020-11-04,25
RN,2020-11-05,20
RN,2020-11-06,21
RN,2020-11-07,32
RN,2020-11-08,28
RN,2020-11-09,32
RN,2020-11-10,26
RN,2020-11-11,32
RN,2020-11-12,31
RN,2020-11-13,33
RN,2020-11-14,33
RN,2020-11-15,44
RN,2020-11-16,39
RN,2020-11-17,40
RN,2020-11-18,43
RN,2020-11-19,28
RN,2020-11-20,57
RN,2020-11-21,36
RN,2020-11-22,29
RN,2020-11-23,42
RN,2020-11-24,24
RN,2020-11-25,36
RN,2020-11-26,28
RN,2020-11-27,49
RN,2020-11-28,55
RN,2020-11-29,30
RN,2020-11-30,46
RN,2020-12-01,58
RN,2020-12-02,57
RN,2020-12-03,58
RN,2020-12-04,53
RN,2020-12-05,58
RN,2020-12-06,48
RN,2020-12-07,51
RN,2020-12-08,35
RO,2020-10-05,21
RO,2020-10-06,20
RO,2020-10-08,13
RO,2020-10-09,19
RO,2020-10-10,25
RO,2020-10-11,15
RO,2020-10-12,17
RO,2020-10-13,19
RO,2020-10-14,19
RO,2020-10-15,16
RO,2020-10-16,10
RO,2020-10-17,23
